GEOID,x_coords,y_coords
4013103206,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[34.8830451555162, 34.83974388532698, 34.75314134494853, 34.70984007475931, 34.75314134494853, 34.83974388532698, 34.8830451555162]"
4013104501,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.4974045094611, 33.45410323927188, 33.36750069889343, 33.32419942870421, 33.36750069889343, 33.45410323927188, 33.4974045094611]"
4013104502,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.84381467097487, 33.800513400785654, 33.7139108604072, 33.670609590217985, 33.7139108604072, 33.800513400785654, 33.84381467097487]"
4013105002,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.410801969082655, 33.36750069889344, 33.28089815851499, 33.23759688832577, 33.28089815851499, 33.36750069889344, 33.410801969082655]"
4013107900,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.324199428704205, 33.28089815851499, 33.194295618136536, 33.15099434794732, 33.194295618136536, 33.28089815851499, 33.324199428704205]"
4013108000,"[-114.2163, -114.1413, -114.1413, -114.2163, -114.2913, -114.2913, -114.2163]","[32.501475295108996, 32.45817402491978, 32.37157148454133, 32.32827021435211, 32.37157148454133, 32.45817402491978, 32.501475295108996]"
4013116721,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[32.111763863406, 32.06846259321678, 31.981860052838332, 31.93855878264911, 31.981860052838332, 32.06846259321678, 32.111763863406]"
4013116725,"[-113.8413, -113.7663, -113.7663, -113.8413, -113.9163, -113.9163, -113.8413]","[31.851956242270663, 31.80865497208144, 31.722052431703, 31.678751161513777, 31.722052431703, 31.80865497208144, 31.851956242270663]"
4013116727,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[32.15506513359522, 32.111763863406004, 32.025161323027554, 31.981860052838336, 32.025161323027554, 32.111763863406004, 32.15506513359522]"
4013116728,"[-114.29129999999999, -114.21629999999999, -114.21629999999999, -114.29129999999999, -114.3663, -114.3663, -114.29129999999999]","[32.63137910567666, 32.58807783548744, 32.50147529510899, 32.45817402491977, 32.50147529510899, 32.58807783548744, 32.63137910567666]"
4013420202,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[32.025161323027554, 31.98186005283833, 31.895257512459885, 31.851956242270663, 31.895257512459885, 31.98186005283833, 32.025161323027554]"
4013420207,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[32.284968944162884, 32.241667673973666, 32.155065133595215, 32.111763863406, 32.155065133595215, 32.241667673973666, 32.284968944162884]"
4013420208,"[-114.2163, -114.1413, -114.1413, -114.2163, -114.2913, -114.2913, -114.2163]","[32.41487275473055, 32.371571484541334, 32.284968944162884, 32.241667673973666, 32.284968944162884, 32.371571484541334, 32.41487275473055]"
4013420209,"[-113.91629999999999, -113.84129999999999, -113.84129999999999, -113.91629999999999, -113.9913, -113.9913, -113.91629999999999]","[31.895257512459885, 31.851956242270663, 31.76535370189222, 31.722052431703, 31.76535370189222, 31.851956242270663, 31.895257512459885]"
4003000101,"[-113.6913, -113.6163, -113.6163, -113.6913, -113.7663, -113.7663, -113.6913]","[31.418943540378443, 31.37564227018922, 31.289039729810778, 31.245738459621556, 31.289039729810778, 31.37564227018922, 31.418943540378443]"
4003000102,"[-113.7663, -113.6913, -113.6913, -113.7663, -113.8413, -113.8413, -113.7663]","[31.63544989132455, 31.59214862113533, 31.505546080756886, 31.462244810567665, 31.505546080756886, 31.59214862113533, 31.63544989132455]"
4003000305,"[-113.7663, -113.6913, -113.6913, -113.7663, -113.8413, -113.8413, -113.7663]","[31.548847350946108, 31.505546080756886, 31.418943540378443, 31.37564227018922, 31.418943540378443, 31.505546080756886, 31.548847350946108]"
4003000501,"[-113.7663, -113.6913, -113.6913, -113.7663, -113.8413, -113.8413, -113.7663]","[31.462244810567665, 31.418943540378443, 31.332341, 31.289039729810778, 31.332341, 31.418943540378443, 31.462244810567665]"
4003000304,"[-113.8413, -113.7663, -113.7663, -113.8413, -113.9163, -113.9163, -113.8413]","[31.76535370189222, 31.722052431703, 31.635449891324555, 31.592148621135333, 31.635449891324555, 31.722052431703, 31.76535370189222]"
4003001301,"[-113.8413, -113.7663, -113.7663, -113.8413, -113.9163, -113.9163, -113.8413]","[31.678751161513773, 31.63544989132455, 31.548847350946108, 31.505546080756886, 31.548847350946108, 31.63544989132455, 31.678751161513773]"
4003000502,"[-113.8413, -113.7663, -113.7663, -113.8413, -113.9163, -113.9163, -113.8413]","[31.59214862113533, 31.548847350946108, 31.462244810567665, 31.418943540378443, 31.462244810567665, 31.548847350946108, 31.59214862113533]"
4003001302,"[-113.8413, -113.7663, -113.7663, -113.8413, -113.9163, -113.9163, -113.8413]","[31.505546080756886, 31.462244810567665, 31.37564227018922, 31.332341, 31.37564227018922, 31.462244810567665, 31.505546080756886]"
4013040506,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.930417211353316, 33.8871159411641, 33.80051340078565, 33.75721213059643, 33.80051340078565, 33.8871159411641, 33.930417211353316]"
4013040507,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[34.1036222921102, 34.060321021920984, 33.973718481542534, 33.930417211353316, 33.973718481542534, 34.060321021920984, 34.1036222921102]"
4013082010,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.23759688832576, 33.19429561813654, 33.10769307775809, 33.064391807568875, 33.10769307775809, 33.19429561813654, 33.23759688832576]"
4013103207,"[-114.2163, -114.1413, -114.1413, -114.2163, -114.2913, -114.2913, -114.2163]","[34.75314134494853, 34.70984007475931, 34.62323753438086, 34.579936264191645, 34.62323753438086, 34.70984007475931, 34.75314134494853]"
4013103208,"[-114.3663, -114.29129999999999, -114.29129999999999, -114.3663, -114.4413, -114.4413, -114.3663]","[34.40673118343476, 34.36342991324554, 34.27682737286709, 34.23352610267787, 34.27682737286709, 34.36342991324554, 34.40673118343476]"
4013103209,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[34.190224832488646, 34.14692356229943, 34.06032102192098, 34.01701975173176, 34.06032102192098, 34.14692356229943, 34.190224832488646]"
4013116729,"[-114.29129999999999, -114.21629999999999, -114.21629999999999, -114.29129999999999, -114.3663, -114.3663, -114.29129999999999]","[32.544776565298214, 32.501475295108996, 32.414872754730546, 32.37157148454133, 32.414872754730546, 32.501475295108996, 32.544776565298214]"
4013318800,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.15099434794732, 33.1076930777581, 33.02109053737965, 32.97778926719043, 33.02109053737965, 33.1076930777581, 33.15099434794732]"
4013319101,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[33.064391807568875, 33.021090537379656, 32.934487997001206, 32.89118672681199, 32.934487997001206, 33.021090537379656, 33.064391807568875]"
4013318900,"[-114.4413, -114.3663, -114.3663, -114.4413, -114.5163, -114.5163, -114.4413]","[32.97778926719043, 32.93448799700121, 32.84788545662276, 32.804584186433544, 32.84788545662276, 32.93448799700121, 32.97778926719043]"
4013319403,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[32.19836640378444, 32.15506513359522, 32.06846259321677, 32.025161323027554, 32.06846259321677, 32.15506513359522, 32.19836640378444]"
4019004081,"[-113.8413, -113.7663, -113.7663, -113.8413, -113.9163, -113.9163, -113.8413]","[31.418943540378443, 31.37564227018922, 31.289039729810778, 31.245738459621556, 31.289039729810778, 31.37564227018922, 31.418943540378443]"
4019000502,"[-113.91629999999999, -113.84129999999999, -113.84129999999999, -113.91629999999999, -113.9913, -113.9913, -113.91629999999999]","[31.80865497208144, 31.76535370189222, 31.678751161513777, 31.635449891324555, 31.678751161513777, 31.76535370189222, 31.80865497208144]"
4019004080,"[-113.91629999999999, -113.84129999999999, -113.84129999999999, -113.91629999999999, -113.9913, -113.9913, -113.91629999999999]","[31.722052431702995, 31.678751161513773, 31.59214862113533, 31.548847350946108, 31.59214862113533, 31.678751161513773, 31.722052431702995]"
4019004648,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[31.938558782649107, 31.895257512459885, 31.80865497208144, 31.76535370189222, 31.80865497208144, 31.895257512459885, 31.938558782649107]"
4019004078,"[-113.91629999999999, -113.84129999999999, -113.84129999999999, -113.91629999999999, -113.9913, -113.9913, -113.91629999999999]","[31.63544989132455, 31.59214862113533, 31.505546080756886, 31.462244810567665, 31.505546080756886, 31.59214862113533, 31.63544989132455]"
4019004076,"[-113.91629999999999, -113.84129999999999, -113.84129999999999, -113.91629999999999, -113.9913, -113.9913, -113.91629999999999]","[31.548847350946108, 31.505546080756886, 31.418943540378443, 31.37564227018922, 31.418943540378443, 31.505546080756886, 31.548847350946108]"
4019004126,"[-113.91629999999999, -113.84129999999999, -113.84129999999999, -113.91629999999999, -113.9913, -113.9913, -113.91629999999999]","[31.462244810567665, 31.418943540378443, 31.332341, 31.289039729810778, 31.332341, 31.418943540378443, 31.462244810567665]"
4019003601,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[31.851956242270663, 31.80865497208144, 31.722052431703, 31.678751161513777, 31.722052431703, 31.80865497208144, 31.851956242270663]"
4019003202,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[31.76535370189222, 31.722052431703, 31.635449891324555, 31.592148621135333, 31.635449891324555, 31.722052431703, 31.76535370189222]"
4019003104,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[31.678751161513773, 31.63544989132455, 31.548847350946108, 31.505546080756886, 31.548847350946108, 31.63544989132455, 31.678751161513773]"
4019000401,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[32.06846259321677, 32.025161323027554, 31.938558782649107, 31.895257512459885, 31.938558782649107, 32.025161323027554, 32.06846259321677]"
4019941100,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[31.98186005283833, 31.938558782649107, 31.851956242270663, 31.80865497208144, 31.851956242270663, 31.938558782649107, 31.98186005283833]"
4019980100,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[31.59214862113533, 31.548847350946108, 31.462244810567665, 31.418943540378443, 31.462244810567665, 31.548847350946108, 31.59214862113533]"
4013319404,"[-114.2163, -114.1413, -114.1413, -114.2163, -114.2913, -114.2913, -114.2163]","[32.32827021435211, 32.28496894416289, 32.19836640378444, 32.15506513359522, 32.19836640378444, 32.28496894416289, 32.32827021435211]"
4013319500,"[-114.29129999999999, -114.21629999999999, -114.21629999999999, -114.29129999999999, -114.3663, -114.3663, -114.29129999999999]","[32.45817402491977, 32.41487275473055, 32.3282702143521, 32.284968944162884, 32.3282702143521, 32.41487275473055, 32.45817402491977]"
4013420210,"[-114.5163, -114.4413, -114.4413, -114.5163, -114.5913, -114.5913, -114.5163]","[33.540705779650324, 33.497404509461106, 33.410801969082655, 33.36750069889344, 33.410801969082655, 33.497404509461106, 33.540705779650324]"
4013420211,"[-114.5163, -114.4413, -114.4413, -114.5163, -114.5913, -114.5913, -114.5163]","[33.62730832002877, 33.58400704983955, 33.4974045094611, 33.45410323927188, 33.4974045094611, 33.58400704983955, 33.62730832002877]"
4019000402,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[31.895257512459885, 31.851956242270663, 31.76535370189222, 31.722052431703, 31.76535370189222, 31.851956242270663, 31.895257512459885]"
4019004132,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[31.505546080756886, 31.462244810567665, 31.37564227018922, 31.332341, 31.37564227018922, 31.462244810567665, 31.505546080756886]"
4019004127,"[-113.9913, -113.91629999999999, -113.91629999999999, -113.9913, -114.0663, -114.0663, -113.9913]","[31.418943540378443, 31.37564227018922, 31.289039729810778, 31.245738459621556, 31.289039729810778, 31.37564227018922, 31.418943540378443]"
4019004075,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[31.80865497208144, 31.76535370189222, 31.678751161513777, 31.635449891324555, 31.678751161513777, 31.76535370189222, 31.80865497208144]"
4019004077,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[31.722052431702995, 31.678751161513773, 31.59214862113533, 31.548847350946108, 31.59214862113533, 31.678751161513773, 31.722052431702995]"
4019004434,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[31.63544989132455, 31.59214862113533, 31.505546080756886, 31.462244810567665, 31.505546080756886, 31.59214862113533, 31.63544989132455]"
4019980300,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[31.548847350946108, 31.505546080756886, 31.418943540378443, 31.37564227018922, 31.418943540378443, 31.505546080756886, 31.548847350946108]"
4019003506,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[32.111763863406, 32.06846259321678, 31.981860052838332, 31.93855878264911, 31.981860052838332, 32.06846259321678, 32.111763863406]"
4019003505,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[32.025161323027554, 31.98186005283833, 31.895257512459885, 31.851956242270663, 31.895257512459885, 31.98186005283833, 32.025161323027554]"
4019004730,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[31.938558782649107, 31.895257512459885, 31.80865497208144, 31.76535370189222, 31.80865497208144, 31.895257512459885, 31.938558782649107]"
4019004336,"[-114.0663, -113.9913, -113.9913, -114.0663, -114.1413, -114.1413, -114.0663]","[31.462244810567665, 31.418943540378443, 31.332341, 31.289039729810778, 31.332341, 31.418943540378443, 31.462244810567665]"
4019004128,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[31.851956242270663, 31.80865497208144, 31.722052431703, 31.678751161513777, 31.722052431703, 31.80865497208144, 31.851956242270663]"
4019003103,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[31.76535370189222, 31.722052431703, 31.635449891324555, 31.592148621135333, 31.635449891324555, 31.722052431703, 31.76535370189222]"
4019003201,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[31.678751161513773, 31.63544989132455, 31.548847350946108, 31.505546080756886, 31.548847350946108, 31.63544989132455, 31.678751161513773]"
4019004082,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[31.59214862113533, 31.548847350946108, 31.462244810567665, 31.418943540378443, 31.462244810567665, 31.548847350946108, 31.59214862113533]"
4019004130,"[-114.1413, -114.0663, -114.0663, -114.1413, -114.2163, -114.2163, -114.1413]","[31.505546080756886, 31.462244810567665, 31.37564227018922, 31.332341, 31.37564227018922, 31.462244810567665, 31.505546080756886]"
4019004133,"[-114.2163, -114.1413, -114.1413, -114.2163, -114.2913, -114.2913, -114.2163]","[32.15506513359522, 32.111763863406004, 32.025161323027554, 31.981860052838336, 32.025161323027554, 32.111763863406004, 32.15506513359522]"
4019004131,"[-114.2163, -114.1413, -114.1413, -114.2163, -114.2913, -114.2913, -114.2163]","[32.241667673973666, 32.19836640378445, 32.111763863406, 32.06846259321678, 32.111763863406, 32.19836640378445, 32.241667673973666]"
4019980200,"[-114.2163, -114.1413, -114.1413, -114.2163, -114.2913, -114.2913, -114.2163]","[32.06846259321677, 32.025161323027554, 31.938558782649107, 31.895257512459885, 31.938558782649107, 32.025161323027554, 32.06846259321677]"
